grant_id;is_approved;research_area;n_partners
608;FALSE;"Mathematics, Natural and
Engineering Sciences";2
609;FALSE;Biology and Medicine;2
610;FALSE;"Mathematics, Natural and
Engineering Sciences";4
611;FALSE;Biology and Medicine;0
612;TRUE;Biology and Medicine;0
613;FALSE;Humanities and Social Sciences;7
614;FALSE;Biology and Medicine;5
615;FALSE;Biology and Medicine;2
616;TRUE;"Mathematics, Natural and
Engineering Sciences";3
617;FALSE;"Mathematics, Natural and
Engineering Sciences";0
618;TRUE;Biology and Medicine;1
619;FALSE;"Mathematics, Natural and
Engineering Sciences";2
620;FALSE;Humanities and Social Sciences;0
621;FALSE;"Mathematics, Natural and
Engineering Sciences";2
622;FALSE;"Mathematics, Natural and
Engineering Sciences";3
623;TRUE;Biology and Medicine;0
624;FALSE;"Mathematics, Natural and
Engineering Sciences";0
625;FALSE;"Mathematics, Natural and
Engineering Sciences";7
626;TRUE;"Mathematics, Natural and
Engineering Sciences";8
627;TRUE;Biology and Medicine;0
628;TRUE;"Mathematics, Natural and
Engineering Sciences";2
629;FALSE;Biology and Medicine;5
630;FALSE;Biology and Medicine;2
631;FALSE;Humanities and Social Sciences;0
632;FALSE;Biology and Medicine;0
633;FALSE;Humanities and Social Sciences;0
634;FALSE;Humanities and Social Sciences;2
635;FALSE;"Mathematics, Natural and
Engineering Sciences";2
636;FALSE;"Mathematics, Natural and
Engineering Sciences";0
637;FALSE;Biology and Medicine;0
638;FALSE;Humanities and Social Sciences;5
639;TRUE;Humanities and Social Sciences;0
640;FALSE;Biology and Medicine;3
641;TRUE;Humanities and Social Sciences;0
642;FALSE;Humanities and Social Sciences;0
643;FALSE;Biology and Medicine;0
644;FALSE;Humanities and Social Sciences;4
645;FALSE;"Mathematics, Natural and
Engineering Sciences";4
646;TRUE;Biology and Medicine;2
647;FALSE;"Mathematics, Natural and
Engineering Sciences";0
648;FALSE;Humanities and Social Sciences;3
649;TRUE;"Mathematics, Natural and
Engineering Sciences";0
650;FALSE;Humanities and Social Sciences;3
651;FALSE;"Mathematics, Natural and
Engineering Sciences";1
652;TRUE;"Mathematics, Natural and
Engineering Sciences";0
653;FALSE;Humanities and Social Sciences;5
654;TRUE;"Mathematics, Natural and
Engineering Sciences";0
655;TRUE;Biology and Medicine;0
656;TRUE;Humanities and Social Sciences;14
657;FALSE;Biology and Medicine;1
658;FALSE;Humanities and Social Sciences;0
659;FALSE;Humanities and Social Sciences;4
660;FALSE;Biology and Medicine;4
661;TRUE;Humanities and Social Sciences;6
662;FALSE;Biology and Medicine;8
663;TRUE;"Mathematics, Natural and
Engineering Sciences";0
664;FALSE;Humanities and Social Sciences;5
665;TRUE;Biology and Medicine;0
666;FALSE;Humanities and Social Sciences;0
667;FALSE;Biology and Medicine;1
668;FALSE;Humanities and Social Sciences;0
669;TRUE;Biology and Medicine;1
670;TRUE;Humanities and Social Sciences;0
671;TRUE;Humanities and Social Sciences;2
672;TRUE;"Mathematics, Natural and
Engineering Sciences";4
673;FALSE;Humanities and Social Sciences;1
674;TRUE;Biology and Medicine;2
675;FALSE;Biology and Medicine;3
676;TRUE;Humanities and Social Sciences;4
677;TRUE;Humanities and Social Sciences;1
678;TRUE;Biology and Medicine;2
679;TRUE;"Mathematics, Natural and
Engineering Sciences";0
680;FALSE;Biology and Medicine;2
681;FALSE;"Mathematics, Natural and
Engineering Sciences";0
682;FALSE;"Mathematics, Natural and
Engineering Sciences";0
683;TRUE;Biology and Medicine;0
684;TRUE;"Mathematics, Natural and
Engineering Sciences";0
685;TRUE;Humanities and Social Sciences;2
686;FALSE;Humanities and Social Sciences;0
687;FALSE;Biology and Medicine;1
688;TRUE;Humanities and Social Sciences;1
689;FALSE;"Mathematics, Natural and
Engineering Sciences";1
690;FALSE;Biology and Medicine;1
691;TRUE;Humanities and Social Sciences;0
692;FALSE;Biology and Medicine;4
693;FALSE;Biology and Medicine;1
694;TRUE;Biology and Medicine;1
695;TRUE;"Mathematics, Natural and
Engineering Sciences";2
696;TRUE;Biology and Medicine;3
697;TRUE;Biology and Medicine;1
698;TRUE;"Mathematics, Natural and
Engineering Sciences";5
699;TRUE;Humanities and Social Sciences;4
700;TRUE;Biology and Medicine;0
701;TRUE;"Mathematics, Natural and
Engineering Sciences";0
702;FALSE;"Mathematics, Natural and
Engineering Sciences";0
703;FALSE;"Mathematics, Natural and
Engineering Sciences";0
704;FALSE;Humanities and Social Sciences;5
705;FALSE;Biology and Medicine;3
706;FALSE;"Mathematics, Natural and
Engineering Sciences";0
707;TRUE;Humanities and Social Sciences;1
708;TRUE;"Mathematics, Natural and
Engineering Sciences";4
709;FALSE;Biology and Medicine;2
710;FALSE;"Mathematics, Natural and
Engineering Sciences";0
711;FALSE;Humanities and Social Sciences;1
712;TRUE;Humanities and Social Sciences;0
713;TRUE;"Mathematics, Natural and
Engineering Sciences";0
714;FALSE;"Mathematics, Natural and
Engineering Sciences";0
715;TRUE;"Mathematics, Natural and
Engineering Sciences";0
716;FALSE;Biology and Medicine;2
717;TRUE;Humanities and Social Sciences;1
718;FALSE;"Mathematics, Natural and
Engineering Sciences";2
719;FALSE;Humanities and Social Sciences;0
720;TRUE;"Mathematics, Natural and
Engineering Sciences";3
721;TRUE;"Mathematics, Natural and
Engineering Sciences";0
722;TRUE;Humanities and Social Sciences;2
723;FALSE;"Mathematics, Natural and
Engineering Sciences";0
724;TRUE;Humanities and Social Sciences;1
725;FALSE;Biology and Medicine;0
726;TRUE;"Mathematics, Natural and
Engineering Sciences";1
727;TRUE;Humanities and Social Sciences;0
728;TRUE;Humanities and Social Sciences;0
729;FALSE;Humanities and Social Sciences;0
730;FALSE;"Mathematics, Natural and
Engineering Sciences";0
731;FALSE;"Mathematics, Natural and
Engineering Sciences";2
732;TRUE;Biology and Medicine;5
733;TRUE;Humanities and Social Sciences;1
734;TRUE;Humanities and Social Sciences;0
735;FALSE;Biology and Medicine;0
736;FALSE;"Mathematics, Natural and
Engineering Sciences";0
737;TRUE;"Mathematics, Natural and
Engineering Sciences";0
738;FALSE;Humanities and Social Sciences;0
739;FALSE;Biology and Medicine;4
740;TRUE;Biology and Medicine;3
741;FALSE;"Mathematics, Natural and
Engineering Sciences";0
742;TRUE;Biology and Medicine;0
743;TRUE;"Mathematics, Natural and
Engineering Sciences";2
744;FALSE;Humanities and Social Sciences;0
745;FALSE;"Mathematics, Natural and
Engineering Sciences";0
746;FALSE;Humanities and Social Sciences;4
747;TRUE;"Mathematics, Natural and
Engineering Sciences";0
748;TRUE;Humanities and Social Sciences;0
749;FALSE;Biology and Medicine;2
750;FALSE;Humanities and Social Sciences;0
751;TRUE;"Mathematics, Natural and
Engineering Sciences";0
752;TRUE;Humanities and Social Sciences;2
753;FALSE;"Mathematics, Natural and
Engineering Sciences";6
754;TRUE;Biology and Medicine;2
755;TRUE;"Mathematics, Natural and
Engineering Sciences";5
756;FALSE;"Mathematics, Natural and
Engineering Sciences";0
757;TRUE;Biology and Medicine;0
758;TRUE;Humanities and Social Sciences;7
759;FALSE;Humanities and Social Sciences;1
760;FALSE;Humanities and Social Sciences;3
761;FALSE;Humanities and Social Sciences;0
762;FALSE;Humanities and Social Sciences;0
763;FALSE;"Mathematics, Natural and
Engineering Sciences";0
764;FALSE;Biology and Medicine;5
765;FALSE;"Mathematics, Natural and
Engineering Sciences";0
766;TRUE;Biology and Medicine;16
767;TRUE;Humanities and Social Sciences;0
768;FALSE;Biology and Medicine;2
769;TRUE;"Mathematics, Natural and
Engineering Sciences";10
770;FALSE;Biology and Medicine;0
771;TRUE;"Mathematics, Natural and
Engineering Sciences";0
772;TRUE;Biology and Medicine;1
773;TRUE;Biology and Medicine;0
774;TRUE;Humanities and Social Sciences;0
775;TRUE;"Mathematics, Natural and
Engineering Sciences";0
776;FALSE;"Mathematics, Natural and
Engineering Sciences";1
777;TRUE;Biology and Medicine;1
778;FALSE;"Mathematics, Natural and
Engineering Sciences";0
779;TRUE;Biology and Medicine;1
780;FALSE;Biology and Medicine;2
781;FALSE;Biology and Medicine;5
782;TRUE;Biology and Medicine;2
783;FALSE;Biology and Medicine;1
784;TRUE;"Mathematics, Natural and
Engineering Sciences";0
785;TRUE;Biology and Medicine;6
786;FALSE;"Mathematics, Natural and
Engineering Sciences";0
787;FALSE;Humanities and Social Sciences;0
788;FALSE;Biology and Medicine;8
789;FALSE;"Mathematics, Natural and
Engineering Sciences";0
790;TRUE;Biology and Medicine;2
791;FALSE;Biology and Medicine;1
792;FALSE;"Mathematics, Natural and
Engineering Sciences";0
793;TRUE;Biology and Medicine;0
794;TRUE;Biology and Medicine;0
795;FALSE;Biology and Medicine;0
796;FALSE;"Mathematics, Natural and
Engineering Sciences";0
797;TRUE;Biology and Medicine;0
798;TRUE;"Mathematics, Natural and
Engineering Sciences";1
799;FALSE;Biology and Medicine;0
800;FALSE;"Mathematics, Natural and
Engineering Sciences";0
801;TRUE;Biology and Medicine;2
802;FALSE;Biology and Medicine;0
803;TRUE;"Mathematics, Natural and
Engineering Sciences";4
804;TRUE;Humanities and Social Sciences;0
805;TRUE;Humanities and Social Sciences;2
806;TRUE;"Mathematics, Natural and
Engineering Sciences";3
807;FALSE;"Mathematics, Natural and
Engineering Sciences";3
808;TRUE;Humanities and Social Sciences;1
809;FALSE;Biology and Medicine;3
810;FALSE;Biology and Medicine;2
811;FALSE;"Mathematics, Natural and
Engineering Sciences";0
812;FALSE;"Mathematics, Natural and
Engineering Sciences";0
813;TRUE;Humanities and Social Sciences;0
814;FALSE;Biology and Medicine;2
815;FALSE;Humanities and Social Sciences;0
816;TRUE;Biology and Medicine;7
817;FALSE;Humanities and Social Sciences;0
818;TRUE;Biology and Medicine;0
819;FALSE;Humanities and Social Sciences;0
820;TRUE;Biology and Medicine;0
821;FALSE;Biology and Medicine;0
822;FALSE;Biology and Medicine;0
823;FALSE;Biology and Medicine;7
824;FALSE;"Mathematics, Natural and
Engineering Sciences";0
825;FALSE;Humanities and Social Sciences;1
826;TRUE;Biology and Medicine;3
827;TRUE;Humanities and Social Sciences;0
828;FALSE;"Mathematics, Natural and
Engineering Sciences";0
829;TRUE;Biology and Medicine;12
830;FALSE;"Mathematics, Natural and
Engineering Sciences";1
831;TRUE;Biology and Medicine;4
832;FALSE;"Mathematics, Natural and
Engineering Sciences";0
833;FALSE;"Mathematics, Natural and
Engineering Sciences";2
834;FALSE;"Mathematics, Natural and
Engineering Sciences";0
835;FALSE;Biology and Medicine;7
836;TRUE;"Mathematics, Natural and
Engineering Sciences";0
837;TRUE;Biology and Medicine;1
838;TRUE;Biology and Medicine;0
839;TRUE;Humanities and Social Sciences;7
840;TRUE;"Mathematics, Natural and
Engineering Sciences";0
841;TRUE;Biology and Medicine;5
842;FALSE;"Mathematics, Natural and
Engineering Sciences";0
843;FALSE;"Mathematics, Natural and
Engineering Sciences";2
844;TRUE;"Mathematics, Natural and
Engineering Sciences";6
845;TRUE;Biology and Medicine;0
846;FALSE;"Mathematics, Natural and
Engineering Sciences";0
847;FALSE;Biology and Medicine;0
848;TRUE;Humanities and Social Sciences;4
849;FALSE;Biology and Medicine;7
850;TRUE;"Mathematics, Natural and
Engineering Sciences";0
851;FALSE;"Mathematics, Natural and
Engineering Sciences";1
852;FALSE;Biology and Medicine;0
853;TRUE;Biology and Medicine;2
854;TRUE;"Mathematics, Natural and
Engineering Sciences";0
855;TRUE;"Mathematics, Natural and
Engineering Sciences";0
856;FALSE;"Mathematics, Natural and
Engineering Sciences";1
857;TRUE;"Mathematics, Natural and
Engineering Sciences";3
858;FALSE;"Mathematics, Natural and
Engineering Sciences";0
859;FALSE;Humanities and Social Sciences;0
860;FALSE;Biology and Medicine;1
861;TRUE;Humanities and Social Sciences;1
862;FALSE;"Mathematics, Natural and
Engineering Sciences";0
863;FALSE;Biology and Medicine;3
864;TRUE;"Mathematics, Natural and
Engineering Sciences";0
865;TRUE;"Mathematics, Natural and
Engineering Sciences";0
866;FALSE;"Mathematics, Natural and
Engineering Sciences";0
867;TRUE;Humanities and Social Sciences;0
868;FALSE;"Mathematics, Natural and
Engineering Sciences";1
869;FALSE;"Mathematics, Natural and
Engineering Sciences";3
870;TRUE;Humanities and Social Sciences;1
871;FALSE;Biology and Medicine;0
872;FALSE;"Mathematics, Natural and
Engineering Sciences";1
873;TRUE;Biology and Medicine;0
874;FALSE;Humanities and Social Sciences;3
875;TRUE;Humanities and Social Sciences;0
876;FALSE;Biology and Medicine;1
877;TRUE;"Mathematics, Natural and
Engineering Sciences";0
878;FALSE;Biology and Medicine;8
879;FALSE;Humanities and Social Sciences;0
880;TRUE;Humanities and Social Sciences;2
881;TRUE;"Mathematics, Natural and
Engineering Sciences";0
882;TRUE;"Mathematics, Natural and
Engineering Sciences";0
883;TRUE;"Mathematics, Natural and
Engineering Sciences";0
884;FALSE;Humanities and Social Sciences;0
885;FALSE;Humanities and Social Sciences;0
886;FALSE;Biology and Medicine;9
887;TRUE;"Mathematics, Natural and
Engineering Sciences";3
888;FALSE;"Mathematics, Natural and
Engineering Sciences";0
889;TRUE;Biology and Medicine;0
890;FALSE;Biology and Medicine;16
891;FALSE;"Mathematics, Natural and
Engineering Sciences";0
892;TRUE;Humanities and Social Sciences;2
893;FALSE;Humanities and Social Sciences;0
894;TRUE;Humanities and Social Sciences;0
895;TRUE;"Mathematics, Natural and
Engineering Sciences";0
896;TRUE;Humanities and Social Sciences;0
897;TRUE;Biology and Medicine;1
898;FALSE;Biology and Medicine;2
899;TRUE;Humanities and Social Sciences;0
900;TRUE;"Mathematics, Natural and
Engineering Sciences";0
901;FALSE;Biology and Medicine;2
902;FALSE;"Mathematics, Natural and
Engineering Sciences";0
903;FALSE;"Mathematics, Natural and
Engineering Sciences";0
904;TRUE;Biology and Medicine;4
905;TRUE;Humanities and Social Sciences;0
906;FALSE;Humanities and Social Sciences;0
907;TRUE;Biology and Medicine;0
908;FALSE;"Mathematics, Natural and
Engineering Sciences";3
909;TRUE;Biology and Medicine;1
910;TRUE;"Mathematics, Natural and
Engineering Sciences";5
911;TRUE;Biology and Medicine;0
912;FALSE;"Mathematics, Natural and
Engineering Sciences";0
913;FALSE;Humanities and Social Sciences;4
914;TRUE;Biology and Medicine;4
915;TRUE;"Mathematics, Natural and
Engineering Sciences";0
916;TRUE;Humanities and Social Sciences;1
917;FALSE;Biology and Medicine;0
918;TRUE;"Mathematics, Natural and
Engineering Sciences";0
919;FALSE;"Mathematics, Natural and
Engineering Sciences";1
920;FALSE;Biology and Medicine;3
921;FALSE;"Mathematics, Natural and
Engineering Sciences";2
922;TRUE;Humanities and Social Sciences;7
923;FALSE;Humanities and Social Sciences;0
924;TRUE;Biology and Medicine;0
925;TRUE;Humanities and Social Sciences;0
926;FALSE;"Mathematics, Natural and
Engineering Sciences";0
927;FALSE;"Mathematics, Natural and
Engineering Sciences";3
928;TRUE;"Mathematics, Natural and
Engineering Sciences";0
929;FALSE;"Mathematics, Natural and
Engineering Sciences";0
930;TRUE;"Mathematics, Natural and
Engineering Sciences";0
931;TRUE;"Mathematics, Natural and
Engineering Sciences";11
932;FALSE;Biology and Medicine;1
933;TRUE;Biology and Medicine;9
934;TRUE;Biology and Medicine;0
935;FALSE;Humanities and Social Sciences;0
936;FALSE;Humanities and Social Sciences;0
937;TRUE;Humanities and Social Sciences;0
938;FALSE;Humanities and Social Sciences;0
939;TRUE;Biology and Medicine;23
940;TRUE;"Mathematics, Natural and
Engineering Sciences";1
941;FALSE;Humanities and Social Sciences;0
942;TRUE;"Mathematics, Natural and
Engineering Sciences";0
943;FALSE;"Mathematics, Natural and
Engineering Sciences";0
944;TRUE;"Mathematics, Natural and
Engineering Sciences";3
945;TRUE;Biology and Medicine;0
946;FALSE;Humanities and Social Sciences;2
947;FALSE;"Mathematics, Natural and
Engineering Sciences";0
948;FALSE;Humanities and Social Sciences;0
949;FALSE;Humanities and Social Sciences;0
950;FALSE;"Mathematics, Natural and
Engineering Sciences";1
951;FALSE;"Mathematics, Natural and
Engineering Sciences";2
952;TRUE;"Mathematics, Natural and
Engineering Sciences";0
953;FALSE;Biology and Medicine;3
954;FALSE;Biology and Medicine;3
955;FALSE;Biology and Medicine;6
956;FALSE;Humanities and Social Sciences;6
957;FALSE;"Mathematics, Natural and
Engineering Sciences";0
958;TRUE;Humanities and Social Sciences;4
959;FALSE;Biology and Medicine;1
960;FALSE;Biology and Medicine;1
961;TRUE;Humanities and Social Sciences;0
962;TRUE;Humanities and Social Sciences;1
963;FALSE;Biology and Medicine;7
964;TRUE;"Mathematics, Natural and
Engineering Sciences";0
965;TRUE;Humanities and Social Sciences;0
966;TRUE;Biology and Medicine;0
967;TRUE;"Mathematics, Natural and
Engineering Sciences";0
968;FALSE;"Mathematics, Natural and
Engineering Sciences";0
969;FALSE;"Mathematics, Natural and
Engineering Sciences";6
970;TRUE;Humanities and Social Sciences;1
971;FALSE;Biology and Medicine;1
972;TRUE;Humanities and Social Sciences;0
973;FALSE;Humanities and Social Sciences;6
974;FALSE;Humanities and Social Sciences;0
975;TRUE;Biology and Medicine;0
976;FALSE;"Mathematics, Natural and
Engineering Sciences";0
977;FALSE;Humanities and Social Sciences;0
978;FALSE;Biology and Medicine;2
979;TRUE;Humanities and Social Sciences;2
980;TRUE;Humanities and Social Sciences;1
981;TRUE;Biology and Medicine;0
982;FALSE;Biology and Medicine;4
983;TRUE;"Mathematics, Natural and
Engineering Sciences";1
984;TRUE;Biology and Medicine;1
985;FALSE;Humanities and Social Sciences;0
986;FALSE;Biology and Medicine;2
987;FALSE;"Mathematics, Natural and
Engineering Sciences";2
988;TRUE;Humanities and Social Sciences;0
989;FALSE;Humanities and Social Sciences;0
990;FALSE;"Mathematics, Natural and
Engineering Sciences";3
991;FALSE;Humanities and Social Sciences;6
992;FALSE;Biology and Medicine;0
993;FALSE;"Mathematics, Natural and
Engineering Sciences";0
994;TRUE;Humanities and Social Sciences;0
995;TRUE;"Mathematics, Natural and
Engineering Sciences";0
996;TRUE;Humanities and Social Sciences;1
997;FALSE;"Mathematics, Natural and
Engineering Sciences";0
998;TRUE;Biology and Medicine;1
999;TRUE;"Mathematics, Natural and
Engineering Sciences";2
1000;FALSE;Biology and Medicine;5
1001;FALSE;"Mathematics, Natural and
Engineering Sciences";1
1002;TRUE;Biology and Medicine;4
